index,tweet
12371,"Climate crisis without climate action is dangerous
#ClimateActionNow 
#ClimateBrawl 
#FridaysForFuture 
@Sdg13Un @GeraldKutney @KambojAnanya @GretaThunberg @SarahBrownUK @vanessa_vash @Barbara_WGIC @MissKwaji @Joshomonukk @JanineClimate @endelstamberg https://t.co/z0IznkFSdX"
12374,"“Justice is a permanent and lasting will that pays its due to every human being.”
(“Planet Earth Want Justice.”) 
#UprootTheSystem #StandForPlanet #ClimateAction #ClimateJustice #FridaysForFuture https://t.co/k4CMoTRacX"
12380,@dw_environment @Luisamneubauer @Fridays4future #FridaysForFuture has remained influenced by strong left ideology/persons and denies the science using (existing) nuclear in climate/independence policies.
12395,"Happy Rainforest Day!
🌳Today is a great day to learn about #Conserve and how our #nfts are saving the world rainforest + making communities more resilient to #climatechange whilst having a return 👀https://t.co/64p7AotSH9 #WorldRainforestDay #FridaysForFuture #InvestInOurPlanet"
12402,"GretaThunberg: RT @shahinclimate: 📍Satkhira
Global Climate Strike
🇯🇵 stop financing coal in #Matarbari.  
Polluters must Pay #Reparations, Limit emissions!
#LossAndDamage Finance NOW✊
#PeopleNotProfit #FridaysForFuture @GretaThunberg … https://t.co/N57YRmxKm7"
12403,This is no joke. Losing species messes with the entire web of life. It also lessens resilience in the entire web. #ExtinctionRebellion #extinctioncrisis #ClimateCrisis #FridaysForFuture #climate #crisis @lucysiegle @GeorgeMonbiot
12405,"We must come together to confront #climatechange and to save our mother earth. #Fridays4Future #fridaysforfuture #ClimateActionNow 
@GretaThunberg @UNFCCC https://t.co/UwQRTiLACf"
12409,"School strike for climate week 170 in Edinburgh, Scotland #FridaysForFuture https://t.co/a6DTvBTeGm"
12410,".
Audit committees must take #climatechange ""a lot more seriously""
via @NatashaSpenJoll @AccountancyAge

https://t.co/Mh9Smj3QcR

#energy #climateaction #climate #renewables #netzero #RacetoZero #actonclimate  #ClimateEmergency #globalwarming #fridaysforfuture
#"
12411,"Today I participated in the climate movement from the bridge of Turag river centered on the World Ijtema Maidan of Bangladesh.
@GretaThunberg  @Greenpeace
Weekly Strike: 18
#PeopleNotProfit 
#ClimateJustice 
#MindTheGap 
#FridaysForFuture 
#BangladeshClimateActivist https://t.co/7MJUmsrFxK"
12417,We live in a world filled with human beings but #humanity is hard to find. It has been predicted that as #climatechange bites there will be wars over water &amp; millions of #climate #refugees as land becomes unlivable. Protect #oceans to protect #humanity #FridaysForFuture #marine https://t.co/CxVVdzlctZ
12420,"Neither the #COVID19 #pandemic nor #ClimateCrisis have stopped, folks.🤨📈

We CAN all help stop them by learning to spot (and #refute!) #misinformation and #disinformation, and boosting #ClimateAction like #FridaysForFuture.✅

Because every day of delay is costlier for us all. https://t.co/txH25Ijaif"
12421,"I am Fardin khan Rajon, Climate and environmental activist with @Fridays4future from #Bangladesh. 

I am unstoppable to save my future, i will fighting continue untill ensuring climate justice.

#PeopleNotProfit #NoMoreEmptyPromises #FridaysForFuture #SchoolStrike4Climate #COP27 https://t.co/ojEAUPec3g"
12422,Saving a hot planet #Hornsgatan #FridaysForFuture  https://t.co/BVwAIQz4Tr
12426,"We have #OnlyOneEarth, therefore we need collective &amp; transformative actions to protect &amp; restore the our planet.

People. Planet. Prosperity. 

Together for our planet!

#ClimateCrisis #FridaysForFuture #SaveSoil #conservation #ClimateEmergency #Sadhguru #ConsciousPlanet https://t.co/xWfc5rvIim"
12427,"To all followers &amp; all Twitter.
You may have felt it; Earth is hot day&amp;night, in places. #CTA
If you are legally able to plant tree seeds or shrubs seeds, start planting asap.  Even a potted shrub or two on your balcony helps, please start. 
#TreesCoolEarth #FridaysForFuture"
12431,"Now we are 5! #parisagreement #Fightfor15 

#twiff, 5, #Fridaysforfuture Germany, Germany, Berlin, Bundestag, 2022-09-16 long live the king. #ClimateAction
@fischerdata  Barbara working hard to raise awareness of climate action today! https://t.co/atF3K4E0mi"
12449,"No, we don’t need ‘miracle technologies’ to slash emissions — we already have 95 percent

https://t.co/sUJXUr70mf

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#Klimatalliansen
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees"
12465,"Another report is out showing the climate crisis could cause the next great financial crisis. #FridaysForFuture #ClimateCrisis 

Visit @FixMyFunds to learn more! https://t.co/zrnpJvOetd"
12466,"This is the future of human heroism.
Any child wanting to be a superhero should not be following @MTCCPlc but #FridaysForFuture.

Here's how to do that.
Share this with your child.

#SaveMaldives 🌊🐟🐠🦈💙🎣

https://t.co/Mp2rVQhpyh"
12467,"I am one of the panelists for: From Waste to Business,The Circular Economy this coming Thursday, do join us and learn about #circulareconomy .

#FridaysForFuture #ClimateAction #plasticwaste #Lstwitter"
12469,GretaThunberg: School strike week 214. #FridaysForFuture #ClimateStrike #PeopleNotProfit https://t.co/udNxhPEqGn
12481,"We must stop adding more fossil fuels to the climate fire 🔥 
Humans are so destructive. We are destroying the very air, land and water resources we need to survive.
#fossilfools #ClimateAction #ClimateCrisis #environment #ExtinctionRebellion #FridaysForFuture #gosolar #nocoal"
12489,"For today's #FridaysForFuture I digged out an older dataset of #MakeoverMonday 2021W3 looking at raising temperatures 😱

Viz link: https://t.co/Df9HYd6wpe

@TriMyData
@VizWizBI
@tableaupublic #DataFam #Tableau #DataViz #DataVisualization #MOM2021 #GlobalWarming https://t.co/OdBwpxs34z"
12496,"Come to COP27 with concrete solutions to the global climate crisis. Pakistan is flooding and there is severe loss and damage because of your empty promises.
#Fridaysforfuture
@Riseupmovt https://t.co/USnHgly7a0"
12510,"@NBA 
Plant billions of tree seeds to cool earth later when the trees mature. 
Can’t plant tree seeds, plant shrub seeds. 
Plant on your own land or ask a friend or neighbor if you may plant on their land
#PlantTreeSeed #FridaysForFuture
#ReverseClimateChange #FFF #GlobalWarming"
12512,"Young people are once again striking for climate today 🌍 #FridaysForFuture #ClimateStrike

We think museums have a responsibility to act on the climate crisis and support young people. Here's how you can do that at your site 👇 https://t.co/pZpgGr582s https://t.co/Ka0sBCJQsb"
12513,"For many reading this it's climate change but for communities in the frontlines, it's #ClimateCrisis.

We need to respond with more urgency!

#fridaysforfuture #climateaction #RestorationX10000"
12516,"If everyone shifted to a plant-based diet we would reduce global land use for agriculture by 75%. 

https://t.co/EESCyNNvGu

#ClimateCrisis
#MatOchKlimat
#ClimateTalk
#FridaysForFuture
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees"
12537,"🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿👇
Solidarity Greta, @GretaThunberg and fellow strikers..! ✌️💚🌱
Climate strike week 225 in Sundsvall..! 
#FridaysForFuture #ClimateStrike #PeopleNotProfit"
12555,"What do the cities of #Ingolstadt &amp; #Brandenburg have in common?
Both struggle to become #climateneutral.  

Which local socio-economic + political factors (e.g. more powerful local #FridaysforFuture groups) are key in pushing #ClimatePolicy forward? Results on 23 🇩🇪 cities..."
12558,"Week 63th #ClimateStrike in India🇮🇳

Strictest laws on climate need to be made.
#savehasdeoforest
#RiseUpMovment #ClimateCrisis
#ActOnClimate #ClimateJustice
#FridaysForFuture #ClimateScam
#UprootTheSystem #WeDontHaveTime

Let's pledge to plant more and more trees @RamprakashMina https://t.co/EjEOILu4co"
12571,"""The Science of Climate Change Explained: Facts, Evidence and Proof ... Here, we’ve done our best to present you with not only the most accurate scientific information, but also an explanation of how we know it.""
https://t.co/Npj8KMjuni #NewsForTeens #FridaysForFuture"
12573,We want system change..not climate change.@Riseupmovt #FridaysForFuture https://t.co/mIfHGfg2ap
12577,"#ClimateStrike Week 93 🇺🇬
#fossilfuel should be kept in the ground permanently.
#EACOP not not happen because it exposes us to #Extinction.
PLEASE, STOP BLAH BLAH...🚫

@GretaThunberg @vanessa_vash @NakabuyeHildaF @Fridays4future 

#FridaysForFuture #StopEACOP #PeopleNotProfit https://t.co/9AB8frvamC"
12579,Climate Strike Week 11: border walls could prevent wildlife from relocating to more hospitable areas as the climate changes. #climatestrike #fridaysforfuture #borderwall #biodiversity #climatestrikeonline https://t.co/bLijUmMxdv
12580,"ACAN will be joining @archdeclare and others for #FridaysForFuture Climate Strike this Friday.

See you there at 10am outside @BuildingCentre on Store Street"
12583,"GretaThunberg: RT @ZZipat: Climate Justice for everyone, everywhere!

School Climate Strike

#UprootTheSystem 
#FridaysForFuture 
@GretaThunberg https://t.co/Of23RHCpkp"
12584,".
#ClimateChangeClimate change is top concern for Generation Z students
via @SpecNews1Triad

https://t.co/IhiTYAUVKK

 #FridaysForFuture
#GlobalWarming #climate #ClimateAction #ClimateCrisis #ClimateEmergency"
12594,"Instead of penalising the wrong activity (taxing individuals for their emissions), incentivise the right activity (lower the price of electric vehicles).

@GOVUK - help people to make the right choice.

#UKPolitics #TalkingClimate @Lets_Discuss_CC #FridaysForFuture #GreenNewDeal"
12597,"So many floods reported this year, so many heat waves, so many droughts....what more do we need to see that the crisis is just getting worse. We need to stop Fossil Fuels Now because they're destroying our planet, Our Home. #FridaysForFuture #ClimateActionNow #ClimateEmergency https://t.co/j1pjxDsxdT"
12606,"#ClimateCrisis  #ClimateAction   #GlobalWarming #FridaysForFuture     #ClimateChange  #Greenwashing #Renewables   #ClimateStrike   #ExtinctionRebellion         

You've been fooled by Greta Thunberg:"
12608,"#ClimateStrike Week43
Switching to Renewables ♻on Mass Could End
up #ClimateEmergency 🌳🌎✊🏻
If we can we should take it as urgency else we will fall !
⚠
#FridaysForFuture 
@ECOWARRIORSS @endelstamberg @KaoHua3 @TomsTweeters @Recycle_ow @JanineClimate @biofuelwatch @StopCambo https://t.co/B5HBWtLVnt"
12615,"@nancytweets4u @DrBruceScott @nigella_i5e Fools and liars are posting a picture from 2015 to defame #GretaThunberg, who performed at Glastonbury in 2022 (7 years after this photo).

#FridaysForFuture https://t.co/yD8jBXEbeO"
12618,"International Coastal Cleanup
#plasticpollution #seatime #terradimezzo #Sustainability #Landscapes #photography #FridaysForFuture #unwater #desertmonsoon #exhibitions #ttg #phfest #gaetanoplasmati https://t.co/X5ZgbBLcTI"
12630,"GretaThunberg: RT @23Fujitsu: My week 57 for climate change.
#FridaysForFuture 
#ClimateActionNow 
#ClimateCrisis https://t.co/kZDjvYYzaC"
12647,"which range from 0.8 million to  2.7 million tonnes per year, with small urban rivers being among the most polluting.
#plasticpollution #ClimateCrisis #climatereality #LeadOnClimate  #ClimateStrikeOnline #ClimateEmergency #FridaysForFuture"
12649,"#UniClimateStrike in München! We are one people on one living planet and should share the resources, react to the colonial history and create a common future without burning fossil fuels and forests. #FridaysForFuture #PeopleForFuture https://t.co/B4PJraS9zd"
12656,"#war
We are harming #nature.🌍
We are killing #humans.🩸
Womens are being #raped.❤️‍🩹
We are killing Humanity in war.🫂
Innocent animals are killed by us.😢
Even, if there will be #nuclearwar or not result will be same.
 @BeeAsMarine 
#WarCrimes #FridaysForFuture 
@ECOWARRIORSS https://t.co/C1FVZLUTsV"
12660,"📢ON SEPTEMBER 23RD,WE WILL STRIKE FOR CLIMATE REPARATIONS AND JUSTICE!📢
Join us on September 23rd for the Global Climate Strike as we demand policymakers and world leaders 2 prioritize #PeopleNotProfit
Find out more:https://t.co/Fr1MkDu7Po
#FridaysForFuture #GlobalClimateStrike https://t.co/pshCQHKSoU"
12666,We can see the damage single use plastic is causing and still so many of us look away‼️💯 Say no to single use plastics !!!! #ClimateCrisis #ClimateEmergency #ClimateActionNow #plasticpollution #zerowaste #nature #FridaysforFuture @GretaThunberg
12673,Terrified by Climate Breakdown but unsure what to do or how to talk about it? The try this!! House Meeting | Part One | 2022 | Just Stop Oil https://t.co/P7PdByDS57 via @YouTube #TellTheTruth #energycrisis #ClimateCrisis #ClimateActionNow #climatechange #FridaysForFuture #NoWar
12686,Just getting underway! Come join the rally being organized by @climate_youth at Saskatoon City Hall! #FridaysForFuture #GlobalClimateStrike #PeopleNotProfit https://t.co/c4YbYPhMbQ
12690,"Announcing the new @twiff_bot here to help you get your #ClimateStrike on the map.
Want to know how to use it? You can find the manual in the bot's bio!
#twiff, 3, #FridaysForFuture, US, Idaho, Boise"
12697,Himalayan glaciers are melting. #ClimateStrike #FridaysForFuture #ClimateActionNow
12709,"🗣️📢🆘🔥🌊🌍🌊🔥🆘👇
Solidarity Cora and fellow strikers.! ✊🗣️📢🌍🌿
#SchoolStrike4Climate today at the City Chambers: ✊🗣️📢
#ClimateJustice 
#FridaysForFuture 
#stopjackdaw 🗣️📢🌍🗣️📢"
12713,"Rising sea levels will make coastal areas uninsurable 
Banks will stop making loans. Property with be unsellable.
Migration will increase 
#ClimateAction #ClimateCrisis #environment #ExtinctionRebellion #FridaysForFuture #nocoal #gosolar"
12718,"Climate Strike for Girls Education and Future. 
#EducateGirlsForClimateJustice
#LetAfghanGirlsLearn
#FridaysForFuture
@Riseupmovt https://t.co/pIhlFQMB6v"
12722,"You are invited to join the NEXTGEN Clim8 Savers Tonal Frequency application process to celebrate Earth Week 🌎 https://t.co/GCse4Rg9pC
As #ClimateAction solution ignored by #IPCCReport and @UN #BreakingNews #FridaysForFuture #climate #ghg
#awareness"
12728,"#ExtinctionRebellion #ClimateCrisis  #ClimateAction #GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike

You've been fooled by Greta Thunberg:"
12742,#savesoil to save our future! #FridaysForFuture https://t.co/lgDnBcfxYa
12745,"Promises won't reduce the emissions
 #FridaysForFuture #ClimateStrike #PeopleNotProfit
@vanessa_vash @GretaThunberg
 #SchoolStrike4Climate https://t.co/xA6hCemLjr"
12749,"This #7 post will be about transport and how to reduce its environmental impact.3 tips to reduce it in a sustainable and easy way. So, when do we start?;)
Use our #wecareaboutthis to support the campaign!
#youthforclimate #FridaysForFuture #environment   #pollution #ClimateStrike https://t.co/fBHnaiNTKv"
12753,"@jimstewartson Climate denial/apathy is the lynchpin to crack

""Despite this dire picture of failing leadership and narrow self-interest

-we can draw hope and inspiration from the young school children &amp; activists who are striking under the banner #FridaysForFuture""
https://t.co/C8WvupADPo"
12759,"#ClimateChange #Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #FridaysForFuture   

You've been fooled by Greta Thunberg:"
12765,"This #FollowBackFriday, who supports direct action on climate justice? Let's share and boost those accounts.

#ClimateCrisis #ClimateAction  #ClimateEmergency #ClimateJustice #SDGs #GlobalGoals #FridaysForFuture"
12771,"@Faith000001 people are privileged and entitled and they will gaslight you into being the victims when you try to educate them politely about their poisoning the planet. Do not let them, call them out. #fridaysforfuture #gocarfree #istayontheground #stopecocide"
12775,"#FridaysForFuture  #ExtinctionRebellion 
How Naomi Klein, Josh Fox, 
George Monbiot, Ketan Joshi, and many more lie to us

Every day. On #ClimateChange &amp; #GlobalWarming!

It's #Greenwashing &amp; these people keep lying to us about real green technology emissions, #ClimateAction:"
12776,"There’s no out-of-office for #climate and #socialjustice. Happy to be at the concluding march of #FridaysForFuture #ClimateSocialCamp - hosted this year by my home-city Turin, Italy. 1/ https://t.co/3iZpSEhv9o"
12780,11)Join #FridaysForFuture a youth-led movement started by @GretaThunberg  https://t.co/RclXGw5xgV
12783,"RT @ClimateWorrier3: Climate protesting in school today! (Photo taken after.) #FridaysForFuture #PeopleNotProfit #ClimateStrike
When you un…"
12785,"#FridaysForFuture #ClimateStrike #Renewables #Greenwashing  #ExtinctionRebellion  #ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange 

You've been fooled by Greta Thunberg:"
12792,"Adding your #ClimateStrike to the map.
Want to know how to do it yourself? You can find the manual in the bot's bio!
#twiff, 1, #FridaysForFuture, India, UttarPradesh, Aligarh"
12811,"@GretaThunberg 📢 DEMAND meaningful climate action TODAY 📢

💚 Create hope 💚

#FridaysForFuture
#ClimateStrike
#PeopleNotProfit https://t.co/9LDUS0VQbi"
12817,"If you take care of the environment, the environment will take care of you.

#climatestrike #climatestrike2022 #climatechange #planttrees #saveearth #fridaysforfuture #greenunitednations #environment #loveenvironment"
12821,Thanks you @rwclimate for all your hard work and the amazing way you #leadonclimate. Your work and inspiration invites many other #climatemamas &amp; papas to know they can join in too. #fridaysforfuture
12834,"#ClimateStrike Week 53  
What you do makes a difference, and you have to decide what kind of difference you want to make, Take Climate action Now tomorrow is too late.
#ClimateJustice
#PayUp4LossAndDamage 
#FridaysForFuture
#ClimateEmergency https://t.co/sh0jqmypXp"
12846,"Stop deforestation, we are experiencing climate crisis because we cut down trees and no replace them. we are burning 
#plusonetreeproject
#Fridaysforfuture
@Riseupmovt https://t.co/Y6IONlO9W8"
12849,"💚Watch as the Earth 🌍 breathing… 
The planet do it as you are … now it has wheeze dyspnea because of #ClimateCrisis and #carbonemissions 
🔴
 #ClimateAction #ClimateActionNow #FridaysForFuture #FFF 
Read more 👉 https://t.co/2YYMVmPmBG https://t.co/Px3T1KlqCW"
12850,"CHRISTMAS - TIME to REFLECT

""Earth could have been Paradise""
""It still can be if we shake the War Tribe to shame""

https://t.co/zCZitUdwOC

#climatechange #climatecrisis #climateaction #fridaysforfuture #Nature #ClimateEmergency #ActOnClimate #fossilfuel #ChristmasGift https://t.co/Ac6QB3BzmB"
12857,"#ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing     

You've been fooled by Greta Thunberg:"
12882,"#GlobalWarming #FridaysForFuture   #ClimateChange #Greenwashing #Renewables  #ClimateStrike  #ExtinctionRebellion #ClimateCrisis  #ClimateAction        

You've been fooled by Greta Thunberg:"
12891,"Week 93. Climate change is here and it is time to hold people accountable. We must stop the talk and start the action. This means paying reparations to those oppressed, degrowth, and equality and justice. 
#FridaysForFuture https://t.co/tnzNVCzl9A"
12904,"#FridaysForFuture  #ExtinctionRebellion 
How Naomi Klein, Josh Fox, 
George Monbiot, Ketan Joshi,  and many more lie to us

Every day. On #ClimateChange &amp; #GlobalWarming!

It's #Greenwashing &amp; these people keep lying to us about real green technology emissions, #ClimateAction:"
12907,"🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿👇
Solidarity Greta @GretaThunberg and fellow strikers.! ✌️💚🌱
School strike week 215: 
SKOLSTREJK FOR KLIMATET
🗣️📢🌍🗣️📢
#FridaysForFuture #ClimateStrike #PeopleNotProfit"
12909,"in just 4 days it's #climatestrike Again&amp;Again #UntilweareDone 

#fridaysforfuture
#schoolstrike4climate
#FaceTheClimateEmergency
#ClimateJustice 
#NoMoreEmptySummits
#Fossilfuel #Divestment
#StopFundingFossils
#ClimateCrisis
#ClimateEmergency
#UprootTheSystem
#PeopleNotProfit"
12913,"Lieblingsschild bisher: ""Destroy the patriarchy. Not the planet, people!"" 🔥✊

#PeopleNotProfit #Klimastreik #FridaysForFuture https://t.co/fpvUNZbHPP"
12916,Climate strike #FridaysForFuture https://t.co/SJCxt7lHO7
12920,"Jim Cramer: Stay away from oil and gas stocks, I don't wan to touch it, stay away, no one wants oil https://t.co/Vs6DLZ1wcM , use better insulators in doors, #fridaysforfuture, look at @Dothegreenthing https://t.co/Apxwot66Wc"
12931,Hello #Helsinki! This is #FridaysForFuture 🇫🇮 We gather on the stairs of the Parliament of #Finland EVERY Friday from 10-12 to demand urgent #climateaction. This is a great way to meet others and try casual #climate activism. Everyone is warmly welcome🤗 C u there! #ilmastokriisi https://t.co/38SndqTYY6
12933,"GretaThunberg: RT @Rafaelah_Luzio: #GlobalClimateStrike 

#FridaysForFuture #Schoolstrike4climate 

Today we did a strike here in Brazil (BH - MG). #ForaBolsonaro 

#PeopleNotProfit !!! https://t.co/b3HkwxCe0y"
12934,"NSW is flooding again!

Is the @ausgov stepping up to do its fair share, and with its wealth, hopefully, even more than its fair share?

#ClimateCrisis #FridaysforFuture #NSW #auspol #floods #LunaPark
#ClimateChange is killing many already!

https://t.co/pajRVqZsuh"
12943,"“Multiple #climate #tippingpoints could be triggered if global temperature rises beyond 1.5°C… according to a major new analysis published in the journal Science”
#ClimateCrisis #FridaysForFuture #ClimateEmergency #ClimateActionNow #ClimateChange
https://t.co/2nq9lsJbDW"
12948,🌍🌿👇 Solidarity Edwin...!✌️💚🌱 CLIMATE CRISIS IS NOT A JOKE: 🗣️📢🆘🌊🔥🌍🔥🌊🆘🌿 #UprootTheSystem ✊🗣️📢🌍🗣️📢✊ #FridaysForFuture 🗣️📢🌿🌍🌱 #DeadPlanetsDontOfferAFuture ⛔⛔🔥🌊🌍🌊🔥⛔⛔
12950,"#FridaysForFuture  school strike week 130.
Say No To Plastic Dumping in Africa

Africa is not a dumpster.
@UNEP_Africa @CIFFchild
#ClimateAction 
@PlasticFreeJuly @fff_digital @GretaThunberg @bfpinitiative 
@Greenpeaceafric  @andersen_inger @unwomenafrica https://t.co/ypCEjwavzu"
12951,#FridaysForFuture tune for this week is “Friday on my mind” by The Easybeats. Do we think reducing our working week to 4 days is going to be enough or is degrowth the better option? https://t.co/vraRKODXHQ
12953,"I liked that tweet from @GretaThunberg:

School strike week 191. #FridaysForFuture #ClimateStrike #PeopleNotProfit #SchoolStrike4Climate https://t.co/AtsKI88HOe

— Greta Thunberg (@GretaThunberg) Apr 15, 2022

 - Check it out https://t.co/Yo00KuLnNj"
12954,Digital climate strike week 3 #ClimateStrike #PeopleNotProfit #FridaysForFuture remember what's at stake https://t.co/NdrSYAx6VH
12955,"What really happens in green financing?

European green finance is paying for deforestation in Indonesia: the case of Michelin

#greenfinancing #fridaysforfuture #climateaction #climate #missionshunya  https://t.co/dqa0dS4Uio"
12959,#ClimateEmergency #Declaration - .@POTUS Mother #Earth will greatly benefit when humans together work to regenerate and cool ourselves. #Faith #Peace #WorldPeace #WaterisLife #BuildBackFossilFree #Economics #RenewableEnergy #Investments #FridaysforFuture https://t.co/naUEROlnHO
12961,"#Climate is changing at fast pace but our pace of change is too slow to save ourselves from #ClimateChange.

#FridaysForFuture
@GretaThunberg @vanessa_vash  @rwclimate @KaoHua3 @FFFIndia
@Fridays4future @FFFMAPA @Luisamneubauer @NakabuyeHildaF @eve_chantel
@ExtinctionR @KyraOser https://t.co/CmwWNTPJXY"
12963,"Beneficent for the planet, the future of your grandkids and your wallet; all at once!.. So, a win-win-win.. aka. A no-brainer!

https://t.co/WVH54y3PVT

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel"
12965,"@climateguyw @KellyTurberfie1 @MichaelEMann @ginamccarthy46 @maddow @davidsirota @bhensonweather @WeatherProf @capitalweather @DrJeffMasters @TomMoorewx @nytimes @GretaThunberg @GreenNewsReport @CCLSVN What a brilliant observation on the part of MLK. How little progress we have made since he wrote those words. He could also have been talking about the struggle against climate change. We must all demand better, even if it means engaging in civil disobedience. #FridaysForFuture"
12968,"Scotland to the rescue! Wild salmon are dramatically declining in Scotland, in part due to climate change. 

Now, Scotland is planting millions of trees by rivers and streams to protect the fish and help lower water temperatures. #FridaysForFuture

https://t.co/YKzFVcVMYZ"
12974,"Bill Gates: How to fund the green revolution

@BillGates

https://t.co/n5YrAEoNjE

#Pollution
#ClimateCrisis
#ClimateTalk
#FridaysForFuture
#StandWithUkraine️
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees
#twiff, 1, #Fridaysforfuture, Pakistan, Islamabad"
12983,"#Renewables  #Greenwashing #ClimateStrike  #ExtinctionRebellion  #ClimateCrisis  #ClimateAction  #GlobalWarming #FridaysForFuture #ClimateChange      

You've been fooled by Greta Thunberg:"
12984,"Climate change disproportionately affects young people, while they are the least responsible for its impacts. On #WorldYouthDay, here are 5 young people speaking up for climate action and environmental sustainability

#FridaysForFuture 

A thread 👇🏽"
12985,@CC_StormWatch @3vil_qu33n @NWSJacksonMS @WTVAWeather @matt_laubhan @DylanHudlerWX @jchastainwx @DHartman_WAPT @weswyattweather @DeitraT @MyRadarWX @foxweather And it all started when some mindless goofballs began burning black goo as a way to cause pistons to go up &amp; down! Air Pollution! Soil Pollution! A toxic artificial death-trap wrapped in petroleum products &amp; run by lead-damaged brains! #FridaysForFuture #1SOS #GAIAisANGRY
12988,"When #COP27 so singularly failed, when #Business has so effectively captured our #politics, how are we going to turn from ‘profit at any cost’ to a #Regenerative Future?
#AccidentalGods #Podcast w Dr John Collins
https://t.co/R07typnybC

#FridaysForFuture 
#ClimateEmergency"
12996,"Thank you for squeezing in a #ClimateStrike
Good luck on your exams👩‍🎓
Please take a minute to record your strikes on the map.
Easy to do with @twiff_bot 
#twiff, 1, #FridaysForFuture, Ireland, Dublin"
13000,Thought there was going to be a  #FridaysForFuture #GlobalClimateStrike in Bristol on Sept 23rd but it seems to have disappeared off the map.... Anywhere else in SW England striking? https://t.co/j7qrFXgGby
13004,School strike for climate week 157. #FridaysForFuture #ClimateStrike #UprootTheSystem https://t.co/7rUSRhuGuy
13011,"GretaThunberg: RT @BoruahTapashi: #ClimateStrike week 76
Hey hey ho ho,
fossil fuels have to go.
#FridaysForFuture 
#schoolstrike4climate https://t.co/llVq2DXemp"
13015,"If any politicians you encounter tomorrow have been reluctant about #ClimateActionNow and/or providing #Reparations for #LossAndDamage, PLEASE trap them in a #WallPinOfLove (or, in this case, confrontation)!!!
#GlobalClimateStrike #FridaysForFuture #PeopleNotProfit @GretaThunberg https://t.co/0sAp7PQe6y"
13037,You must be the change you wish to see in the world. #Recycling #Fishyfriday #Environment #ClimateAction #PlasticPollution #uprootthesystem #fridaysforfuture #SeaHorseArmy
13045,Week 6. Climate education means knowing the magnitude of the crisis we’ve been dealt and what we can do to stop it. I’m leading a student mental health conference with @edualternatives. I’d love to hear from youth climate education advocates! #FridaysforFuture #PeopleNotProfit https://t.co/cojB5zSxTe
13046,#green #climateactivist #luisaneubauer plans to blow up #oilpipeline #terrorism in plain sight. #FridaysForFuture talking about the next steps.
13048,"Why do people believe — and continue to believe — climate disinformation, lies, and falsehoods? Here are some answers.  Excellent piece.  #ActOnClimate #FridaysForFuture https://t.co/5nvzqZAkpz"
13051,"Save the date, Toronto Sept 23! Join @TOforFuture once again as they take to the streets to demand policymakers &amp; world leaders to prioritize #PeopleNotProfit.
ECA supports the young people of #FridaysForFuture here &amp; in other Canadian &amp; world cities fighting for #ClimateJustice https://t.co/UbSE879EE3"
13068,"We need #degrowth, a #DonutEconomy and #SystemChange to #Conviviality in a #CaringEconomy of #Partnerism within #planetboundaries!
#FridaysForFuture #ClimateEmergency #ClimateJustice #ClimateActionNow #MotherEarth #LifesBetterWithTrees #actnow #BetterWithForests #CapialismKills"
13073,"#newrelease this #friday. Cause we all know #FridaysForFuture and #Metal makes a better future for all of us! 

#music #swissmetalband #swissmetal #letsrock #blackandwhiteissexy #BlackAndWhiteTwitter #molotovtrain https://t.co/T5IAan2uKr"
13075,"#ClimateChange #FridaysForFuture #Renewables #ClimateStrike #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming 

Solar + batteries = 265g CO2 kWh.
450g = soil rich with CO2 destroyed (installation) +
Toxic waste dump from panels production."
13082,Thousands call for ‘climate reparations and justice’ in global protests. Fridays for Future ‘strikes’ in about 450 places demanded rich countries pay for damage from global heating. #FridaysforFuture #ExtinctionRebellion  https://t.co/qszw12sVAi
13084,"#ClimateStrike 🇺🇬
There is no #ClimateJustice without #ClimateFinance.
I will continue demanding for climate finance for mitigation, adaptation &amp; a compensation fund for the loss &amp; damage  
@GretaThunberg @vanessa_vash  
#FinanceNotPromises
#ShowUsTheMoneyNow #FridaysForFuture https://t.co/sP2xRC4uVo"
13115,"@TKobusiingye @Fridays4future @Riseupmovt Happy Friday 
#FridaysForFuture"
