index,tweet,label
11683,"#ClimateCrisis #GlobalWarming  #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion #ClimateAction 

You've been fooled by Greta Thunberg:",1
11684,"#Renewables  #Greenwashing   #ClimateStrike #ExtinctionRebellion #ClimateCrisis  #ClimateAction #GlobalWarming  #FridaysForFuture #ClimateChange            

You've been fooled by Greta Thunberg:",1
11696,"#DigitalStrike week 134
#CoalCompanies #OilCompanies #GasCompanies your time is up! Your business will not survive on a dying planet. Transition to #Renewables.
#ClimateActionNOW
#ClimateStrikeOnline
#FridaysForFuture
#BoomersForClimateJustice
@ClimateCrisis @POTUS @ClimateEnvoy https://t.co/BErpLfO6Io",2
11703,"#FridaysForFuture #ClimateChange #Renewables  #Greenwashing   #ClimateStrike #ExtinctionRebellion #ClimateCrisis  #ClimateAction #GlobalWarming             

You've been fooled by Greta Thunberg:",1
11715,"#FridaysForFuture #ClimateChange #Renewables #Greenwashing  #ClimateStrike   #ExtinctionRebellion #ClimateCrisis #ClimateAction #GlobalWarming      

You've been fooled by Greta Thunberg:",1
11733,"#Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming  #FridaysForFuture #ClimateChange #Renewables    

You've been fooled by Greta Thunberg:",1
11734,https://t.co/SEfUjXK9se https://t.co/URbsmzlEAO [Podcast] HOW INDIGENOUS PIPELINE RESISTANCE KEEPS EMISSIONS IN THE GROUND ‘What On Earth with Laura Lynch’ @cbcwhatonearth  @lauralynchcbc 5 December 2021 Climate Watcher @pmagn #EndSARS #FridaysForFuture,1
11753,"#ExtinctionRebellion #ClimateCrisis #ClimateAction  #GlobalWarming   #FridaysForFuture  #ClimateChange #Greenwashing   #Renewables  #ClimateStrike 

You've been fooled by Greta Thunberg:",1
11757,"Conservatives want the Electorate to be ASLEEP, so we can have business as usual, profit over people. NO Equality, Healthcare, Education, Socal Supports or Climate Change. #climate #woke #ClimateCrisis #EndClimateSilence #FridaysForFuture #Health #EducationForAll #Racism https://t.co/QQxWLGpQT7",3
11777,"@mhdksafa yea

if by ""here"" you mean planet earth it looks like muslim groups kill each other over property, as do christian groups; so the only belief system that welcomes feminists ""right now"" is #fridaysForFuture=#humanRightsWatch",3
11797,"No European country receives more fossil fuels from Putin than Germany. We are funding a war &amp; destroying the climate.

But people are resisting. Yesterday, more than 220k joined our climate strikes, demanding an embargo, a just transition &amp; climate justice. #FridaysForFuture https://t.co/vlPylzmZvz",2
11800,"Shipping is one of the dirtiest industries in terms of emissions of CO2, NO2, and SO2. 
#gretathunberg #ClimateAction  #FridaysForFuture 
#maersk",2
11802,"🛑 Fight with #putin &amp; #ClimateChange is AGAINST @elonmusk #twitter @Twitter rules ! 
☠️
#COP27  will talk #blahblahblah  again, but truth is that big oligarchs like #Russians &amp; #Elonmusk silent the #ClimateEmergency #ClimateAction  #FridaysForFuture #Fff ! https://t.co/MGIbuUicKT",1
11820,"Just a reminder...
@JustinTrudeau is lying like #trump now and the @NDP and @theJagmeetSingh are backing him up.

...the Right Wing 'Liberal'
pathetic

#canpoli #canparl #canada #truckersforfreedom #blm #fridaysforfuture #climatecrisis #environment #sustainability @liberal_party https://t.co/u4R7k7ycfQ",1
11822,"#Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #FridaysForFuture  #ClimateChange 

You've been fooled by Greta Thunberg:",1
11829,"#ExtinctionRebellion #ClimateCrisis #ClimateAction  #GlobalWarming   #FridaysForFuture  #ClimateChange #Greenwashing   #Renewables  #ClimateStrike 

You've been fooled by Greta Thunberg:",1
11830,"#GlobalWarming #FridaysForFuture  #ClimateChange #Renewables  #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis 

You've been fooled by Greta Thunberg:",1
11849,"#ExtinctionRebellion     #ClimateCrisis #ClimateAction  #GlobalWarming     #FridaysForFuture  #ClimateChange #Greenwashing   #Renewables      #ClimateStrike 

You've been fooled by Greta Thunberg:",1
11851,"#FridaysForFuture #ClimateChange #Greenwashing  #Renewables #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming       

You've been fooled by Greta Thunberg:",1
11859,"Privileged white man criticising #FridaysForFuture 🙄 of course it's easier to criticise than to assume some responsibility..

https://t.co/xPIdUste3F",3
11869,"#ClimateAction #GlobalWarming    #FridaysForFuture #ClimateChange #Greenwashing #Renewables    #ClimateStrike #ExtinctionRebellion  #ClimateCrisis       

You've been fooled by Greta Thunberg:",1
11877,"#ClimateCrisis #GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction   

You've been fooled by Greta Thunberg:",1
11884,"#ClimateAction #GlobalWarming    #FridaysForFuture #ClimateChange #Greenwashing #Renewables    #ClimateStrike #ExtinctionRebellion  #ClimateCrisis       

You've been fooled by Greta Thunberg:",1
11903,"#FridaysForFuture  #ClimateChange #Renewables #Greenwashing  #ExtinctionRebellion  #ClimateStrike #ClimateCrisis  #ClimateAction #GlobalWarming               

You've been fooled by Greta Thunberg:",1
11906,"Green washing is one of the worst things a corporation can do. You screw the people who limit themselves for the community. 
#FridaysForFuture 
#Klimakrise 
#Oesterreich",2
11937,"#Greenwashing #Renewables #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming  #FridaysForFuture #ClimateChange  

You've been fooled by Greta Thunberg:",1
11944,"#ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion  

You've been fooled by Greta Thunberg:",1
11989,"#FridaysForFuture Abolish #FossilFuel SUBSIDIES REBATES and #TaxHavens.
Invade #Jersey #IsleOfMan #Bermuda for a change of banking regulations.",2
11992,"#ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing     

You've been fooled by Greta Thunberg:",1
11993,"#ExtinctionRebellion     #ClimateCrisis #ClimateAction  #GlobalWarming    #FridaysForFuture #ClimateChange #Greenwashing #Renewables    #ClimateStrike 

You've been fooled by Greta Thunberg:",1
12004,"#ClimateCrisis  #ClimateAction #GlobalWarming  #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike  #ExtinctionRebellion               

You've been fooled by Greta Thunberg:",1
12010,"#ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing  #ExtinctionRebellion  

You've been fooled by Greta Thunberg:",1
12013,"#ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion #ClimateAction    

You've been fooled by Greta Thunberg:",1
12015,"is managed sustainably. “BC and Canada seem to have the whole world convinced they’re sustainably harvesting timber. But when you get out there on the ground and look around, it’s total decimation,” he says.

- Wilderness Committee

#fridaysforfuture #oldgrowth #ancientforest",2
12033,"Historically, the Global North has this debt to us, and that’s why they have to pay,”  
They need to pay for the a crisis  the have caused.#fridaysforfuture @Riseupmovt https://t.co/dgQvZR6ygD",2
12047,"📍North-East Syria, #RojavaRevolution

""Stop the sanctions and embargo against our country - the global north has to pay up for the #LossAndDamage"" 

""The struggle for #ClimateJustice is part of our anti-colonial fight""

#FridaysForFuture 
#peoplenotprofit
#GlobalClimateStrike https://t.co/TlD3upK4KQ",2
12053,"#ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming  #ClimateChange #FridaysForFuture   

You've been fooled by Greta Thunberg:",1
12058,"#ClimateCrisis    #ClimateAction #GlobalWarming   #FridaysForFuture  #ClimateChange #Renewables #Greenwashing  #ExtinctionRebellion  #ClimateStrike            

You've been fooled by Greta Thunberg:",1
12059,"#GlobalWarming #ClimateChange #UprootTheSystem #FaceTheClimateEmergency #FridaysForFuture #Renewables #ClimateStrike #Greenwashing #ExtinctionRebellion 

How Billionaires with Greta Thunberg 
uproot the system, important thread 2 read:",1
12077,"#GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion  #ClimateAction #ClimateCrisis      

You've been fooled by Greta Thunberg:",1
12087,#FridaysForFuture and the #Tories are taxing green energy to drive profits to their fossil fuel friends. https://t.co/jBKSa7XUlO,2
12109,"@GretaThunberg #Climate Alarmists are worse than Climate Deniers.
They prefer intermittent #renewables(resource-intensive monstrosities) backed up by #coal and fossil #gas over carbon-free nuclear.
#FridaysForFuture #ClimateStrike #ClimateCrisis #EnergyCrisis #EnergyTransition #notmytaxonomy https://t.co/1yLvxwHuaN",3
12120,"#Renewables #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming  #FridaysForFuture #ClimateChange #Greenwashing  

You've been fooled by Greta Thunberg:",1
12132,"@andywilson11 if you're naked and I know it, you know this life is this planet's immune system; if you're naked and you care, this life is still this planet's immune system (specifically against male supervisory militarism and poverty, if you're naked): #fridaysForFuture",3
12160,"If such actions were a daily occurrence in major Canadian cities, @JustinTrudeau might consider taking climate change seriously and stop lying to us. After 29 #FridaysForFuture (all last winter and spring) at Queen's Park, when nobody joined us, I don't expect either to happen.",1
12163,"#GlobalWarming   #FridaysForFuture  #ClimateChange #Renewables #Greenwashing  #ExtinctionRebellion  #ClimateStrike #ClimateCrisis  #ClimateAction             

You've been fooled by Greta Thunberg:",1
12180,"All #Worldleaders youRe All disconnected from reality? Decades of useless #UN &amp; #Davos meetings resulting in NO creative solutions? #DaddyKnowsBest ? NoYouDoNot 
Stop raping minds, people &amp; the planet #nuitdebout #FridaysForFuture @Pop_Activism @theC4AA https://t.co/JDTD2Pn6qN",2
12203,"#ExtinctionRebellion #ClimateCrisis #ClimateAction  #GlobalWarming   #FridaysForFuture  #ClimateChange #Greenwashing   #Renewables   #ClimateStrike 

You've been fooled by Greta Thunberg:",1
12218,https://t.co/lItij6znb6 ‘There is nothing these courts and cops or racist politicians can do with their guns and jails to turn our backs on future generations. #EndSARS #FridaysForFuture,2
12223,"#FridaysForFuture  #ExtinctionRebellion 
How Naomi Klein, Josh Fox, 
George Monbiot, Ketan Joshi,  and many more lie to us

Every day. On #ClimateChange &amp; #GlobalWarming!

It's #Greenwashing &amp; these people keep lying to us about real green technology emissions, #ClimateAction:",1
12232,"#ClimateCrisis  #ClimateAction   #GlobalWarming #FridaysForFuture     #ClimateChange  #Greenwashing #Renewables   #ClimateStrike   #ExtinctionRebellion         

You've been fooled by Greta Thunberg:",1
12238,"Scientists tell &amp; #MotherEarth are showing us there can be NO new #fossilfuel projects.  @Chubb - stop dooming our kids future &amp; now by insuring stranded assets. We need industry leaders, the time to lead is NOW. #climateemergency #fridaysforfuture #insureourfuture",1
12254,"12/
Greta's fortune is estimated at least €1 million. She obtained this sum by winning the Gulbenkian Prize for Humanity in 2020 and stated her ""plans"" to donate it to worthy causes through HER foundation.
Business of fear #FridaysForFuture #ecoterrorist 
https://t.co/VTWqZ8BbEn",1
12300,"#FridaysForFuture #ClimateChange #Greenwashing  #Renewables #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming       

You've been fooled by Greta Thunberg:",1
12301,"#Greenwashing  #Renewables #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming  #FridaysForFuture #ClimateChange 

You've been fooled by Greta Thunberg:",1
12312,"#GlobalWarming  #FridaysForFuture #ClimateChange #Greenwashing  #Renewables #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis 

You've been fooled by Greta Thunberg:",1
12313,"#GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing  #ExtinctionRebellion #ClimateAction #ClimateCrisis 

You've been fooled by Greta Thunberg:",1
12358,"#GlobalWarming  #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis 

You've been fooled by Greta Thunberg:",1
12366,"#ExtinctionRebellion #FridaysForFuture 
How Naomi Klein, Josh Fox, 
George Monbiot, Ketan Joshi, and many more lie to us

Every day. On #GlobalWarming &amp; #ClimateChange!

It's #Greenwashing &amp; these people keep lying to us about real green technology emissions, #ClimateAction:",1
12368,"As the news of BC’s continuing logging of old growth forests spreads, B.C.’s “Super Natural” reputation is tarnished. These unique old forests are significant on a global scale, yet our provincial government holds the responsibility for their stewardship. 
#FridaysForFuture https://t.co/DqbMrmxmba",2
12381,"#Greenwashing  #ClimateStrike  #ExtinctionRebellion #ClimateAction #ClimateCrisis  #GlobalWarming #FridaysForFuture #ClimateChange #Renewables  

You've been fooled by Greta Thunberg:",1
12386,"#ExtinctionRebellion #ClimateCrisis #ClimateAction #GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike  

You've been fooled by Greta Thunberg:",1
12437,#FridaysForFuture and an idea too sensible for the present #British Government to even consider.,2
12443,"Until politicians fear the results of the next election, nothing will change. All who care about climate change have one viable option. We must make our politicians miserable every Friday at 11 a.m. in front of our legislatures and city halls. #FridaysForFuture",3
12464,"#FridaysForFuture

Institutions/Media have for too long been ignorantly insulting &amp; derailing #ClimateActivists 

Ignoring the latest best practice,data &amp; information to encourage #ClimateAction

1/",2
12491,"#ClimateCrisis #ClimateAction #GlobalWarming   #FridaysForFuture   #ClimateChange  #Renewables #Greenwashing   #ExtinctionRebellion   #ClimateStrike            

You've been fooled by Greta Thunberg:",1
12514,"#Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #FridaysForFuture #ClimateChange #Renewables  

You've been fooled by Greta Thunberg:",1
12515,"I stand with my fellow comrades from fridays for future. ""Our goverments are fueling the global crises instead of preventing them. We urgently need system change and a just transition"" &amp; humane treatment #PeopleNotProfit #FridaysForFuture #TogetherSolidary https://t.co/hqDVsrwdkF",2
12520,"Humans are so destructive.
We are destroying the very air, land,water and soil we all need to survive.   We must stop adding more fossil fuels to the climate fire.
#FossilFuels #ausvotes #ClimateCrisis #ESG #environment #StopAdani #FridaysForFuture #IPCCReport",3
12521,"#ExtinctionRebellion     #ClimateCrisis #ClimateAction  #GlobalWarming     #FridaysForFuture  #ClimateChange #Greenwashing   #Renewables      #ClimateStrike 

You've been fooled by Greta Thunberg:",1
12524,"#ClimateCrisis #ClimateAction #GlobalWarming #FridaysForFuture   #ClimateChange  #Greenwashing  #Renewables    #ClimateStrike  #ExtinctionRebellion    

You've been fooled by Greta Thunberg:",1
12525,"A new study illustrates fossil fuel companies' greenwashing agenda.

https://t.co/yKRw9xZnbd

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#ChemicalPollution
#PlasticPolluton
#FridaysForFuture
#ClimateTalk
#stopfossilfuel
#ClimateChange
#BeLikeWater
#SavetheBees https://t.co/tjJfy4ofDm",2
12551,"@GretaThunberg @Malala @olya_mrd @Fridays4future @Riseupmovt Just go back to class kids. https://t.co/uzYqCvC3YU Do a fundraiser for dev nations, #ClimateAction is NOT what they need. #FridaysForFuture #ClimateStrike",1
12572,"#ClimateCrisis  #ClimateAction   #GlobalWarming #FridaysForFuture     #ClimateChange  #Greenwashing #Renewables   #ClimateStrike   #ExtinctionRebellion         

You've been fooled by Greta Thunberg:",1
12628,"#Renewables #Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike 

You've been fooled by Greta Thunberg:",1
12631,"#ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing  #ExtinctionRebellion #ClimateAction 

You've been fooled by Greta Thunberg:",1
12667,"#ExtinctionRebellion #ClimateCrisis #ClimateAction  #GlobalWarming   #FridaysForFuture  #ClimateChange #Greenwashing   #Renewables  #ClimateStrike 

You've been fooled by Greta Thunberg:",1
12676,INVESTORS' INSIGHTS  : #FckTesla - #Greta is Right - #FridaysForFuture https://t.co/BpooR864jZ #Greta #climate #BOE #resources #Ecology #Firdaysforfuture #Children #collateraldamage #FckTesla #Elon​ ​https://t.co/qnTPuVgoR1,2
12679,"Ban it!!!
#FridaysForFuture #BanRussianOil #Ukraine 
https://t.co/AsmcODgHJw",2
12685,"#Greenwashing #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #ClimateChange #FridaysForFuture #Renewables #ClimateStrike   

You've been fooled by Greta Thunberg:",1
12719,"#Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis  #GlobalWarming #FridaysForFuture #ClimateChange 

You've been fooled by Greta Thunberg:",1
12755,"#ClimateCrisis  #ClimateAction   #GlobalWarming #FridaysForFuture     #ClimateChange  #Greenwashing #Renewables   #ClimateStrike   #ExtinctionRebellion         

You've been fooled by Greta Thunberg:",1
12766,As in #repsol incident do #Police continue to protect #BigCorporate interests not the #environment #ClimateJustice is needed asap.#FridaysForFuture,2
12793,"#ExtinctionRebellion #ClimateCrisis  #ClimateAction #GlobalWarming  #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike                

You've been fooled by Greta Thunberg:",1
12795,Young climate activists from across the world are constantly posting in the #FridaysForFuture hashtag yet they get absolutely no attention from Western media whereas some soup on a painting gets nothing but attention.,2
12807,".@GOVUK you can continue to criminalise us but you cannot stop us from fighting for our future. The people united will never be defeated. 

As activists, and as humans, it is our purpose to stand with the planet and its people, everywhere. #ClimateStrike #FridaysForFuture https://t.co/Tz3S57A1aR",2
12813,"#ClimateCrisis    #ClimateAction #GlobalWarming   #FridaysForFuture   #ClimateChange  #Renewables #Greenwashing   #ExtinctionRebellion   #ClimateStrike            

You've been fooled by Greta Thunberg:",1
12816,"This is the book I recommend for my stunents.
It shows how #climatechange, #fridaysforfuture has become a weapon to destroy ecosystems.

Who is real Greta Thunberg? #climatestrike #globalwarming
https://t.co/twmYSKiuDT",1
12842,"#Renewables #Greenwashing  #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #FridaysForFuture #ClimateChange 

You've been fooled by Greta Thunberg:",1
12858,"Our planet is on fire and the UK Government is fanning the flames.
#FridaysForFuture #ClimateActionNow",2
12942,"The 90 companies responsible for two-thirds of historical greenhouse gas emissions.. Damn!!

https://t.co/1jjHlhgtz0

#FossilFuels
#ClimateCrisis
#FossilFuelSubsidies
#Pollution
#PlasticPolluton
#ClimateTalk
#stopfossilfuel 
#twiff, 1, #Fridaysforfuture, Pakistan, Islamabad",2
12962,"@EsmeStallard @UNFCCC @WMO @UNEP @climateactiontr @TheLancet Waiting eagerly. May every politicians and greedy read and at least try to understand #ClimateCrisis and at least the summery. #India will be co2 neutral by 2070.  @nsitharaman #Indian #ClimateAction #climate 
@parents4future #FridaysForFuture",1
12993,"#ExtinctionRebellion #ClimateAction #ClimateCrisis  #GlobalWarming #FridaysForFuture #ClimateChange  #Greenwashing #Renewables #ClimateStrike     

You've been fooled by Greta Thunberg:",1
12995,"@KylieJenner wth is wrong with u, first u make shit products, then u use an airplane to fly for 3 mins and ruin not just our, but UR kids' future too... I hope your kids understand what a scammer u rly are when they grow up. #KylieJenner #FridaysForFuture",1
12998,"#ExtinctionRebellion    #ClimateCrisis #ClimateAction  #GlobalWarming    #FridaysForFuture #ClimateChange #Greenwashing #Renewables    #ClimateStrike 

You've been fooled by Greta Thunberg:",1
13057,"What a ""brilliant"" idea that the #EuropeanUnion decided to label gas and nuclear power as green energy and now we see the impact of delaying investing in alternative energy options for so long. Dependency on Russia for gas and potential nuclear catastrophes! 🔥
#FridaysForFuture",2
13059,Nearly three years of #FridaysForFuture and governments still react with Blah blah blah. @JustinTrudeau @GeorgeHeyman @jjhorgan,2
13135,"Good to see kids at the #FridaysForFuture school strike calling out NYC's sham climate resiliency plan. Most of our politicians are dinosaurs. Time for them to go extinct. Time for a new generation with radical imagination. 

#UprootTheSystem #WeRefuseESCR #ClimateJustice https://t.co/08QB4w2O9x",1
13142,"""In the mass social movements #MeToo, #BlackLivesMatter and #FridaysForFuture we are seeing, just as with the Italian peasants, the demand for freedom exercised by people who are not supposed to be free.""",3
13148,"#Greenwashing #ClimateStrike  #ExtinctionRebellion  #ClimateCrisis  #ClimateAction  #GlobalWarming #FridaysForFuture #ClimateChange #Renewables       

You've been fooled by Greta Thunberg:",1
13151,"#FridaysForFuture   #ClimateChange #Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming 

You've been fooled by Greta Thunberg:",1
13172,"#Renewables   #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateCrisis #ClimateAction #GlobalWarming #FridaysForFuture #ClimateChange  

You've been fooled by Greta Thunberg:",1
13177,"@GretaThunberg #Greens #climatechange #FridaysForFuture are like melons, outside green but inside red like #Communism. #ClimateScam is a communist trick to forster the communist agenda. Be aware! https://t.co/Z7m7XwINeV",2
13179,"#ClimateAction #ClimateCrisis  #GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing  #ClimateStrike  #ExtinctionRebellion  

You've been fooled by Greta Thunberg:",1
13181,"@twiff_bot @Leyse65081133 @ClimateYamin @TomsTweeters @endelstamberg @act_nowclimate @PTrebaul @fischerdata @FFFMapCount @FFF_SAJ @Steffenster @stefangsaenger @WeNaturalists @NayonSorkarBD @twongirwe_ireen @YGCUganda @WWindEA @ExtinctionR_SV @Thakrarkhelan @VipinSangwanVS @arifismail0 @voicetopeople @yamunajiye @rwclimate @ShreyaTuli_ @IvyKriss @WakioDorcas @thekopargaonkar @DenisNishant @ArunYadav0007 @sachinjacobk @parents4future @madlove_love @fridays_india @releaf4us @SwedishPM @fff_sssat @AdamSrigley @arhogan @ArubaFaruque @Mrs_Dalloway_ @fff_tui @AnnaTermine2 @BespokePanic @GeraldKutney @DoemenR @unified_film @AufstandLastGen @ScientistRebel1 @BreaksforFuture Week 205, July 22

Stay near 1.5C or go to #HotHouse #Hell

It scares me that the media is not scared that our governments are not in emergency mode for climate!

#ClimateCrisis 
#ClimateCatastrophe
#ClimateStrike
#Twiff, 2, #FridaysForFuture, #Sweden, Globen https://t.co/abfmJG5bG4",2
13184,"#ClimateAction #ClimateCrisis  #GlobalWarming  #ClimateChange #FridaysForFuture #ClimateStrike #Renewables #Greenwashing #ExtinctionRebellion  

You've been fooled by Greta Thunberg:",1
13209,"#GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing  #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis     

You've been fooled by Greta Thunberg:",1
13229,"#ClimateStrike   #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming  #FridaysForFuture #ClimateChange #Greenwashing  #Renewables    

You've been fooled by Greta Thunberg:",1
13231,"#ExtinctionRebellion #ClimateCrisis #ClimateAction  #GlobalWarming   #FridaysForFuture  #ClimateChange #Greenwashing   #Renewables  #ClimateStrike 

You've been fooled by Greta Thunberg:",1
13251,"#ClimateCrisis  #ClimateAction   #GlobalWarming #FridaysForFuture     #ClimateChange  #Greenwashing #Renewables   #ClimateStrike   #ExtinctionRebellion         

You've been fooled by Greta Thunberg:",1
13252,@TotalEnergiesUG @jean_gavalda Total Energies planting trees; you guys are such hypocrites. #FridaysForFuture,2
13273,"#Greenwashing  #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #FridaysForFuture #ClimateChange #Renewables 

You've been fooled by Greta Thunberg:",1
13276,"If only we held oil companies responsible for damages, think of what those profits could do to speed a clean energy revolution. #fridaysforfuture via @NYTimes
https://t.co/EP7ohRmPdz",2
13281,"A flawed socio-economic model'
Climate movement absolutely correct about cause of #ClimateEmergency 
#FridaysForFuture #GlobalClimateStrike 
A system where 'the richest 1% of the world population are responsible for double the pollution produced by the poorest 50%.
@FFFireland https://t.co/LH0HD48vXs",3
13289,"#ClimateCrisis  #ClimateAction #GlobalWarming #FridaysForFuture #ClimateChange #Renewables  #Greenwashing   #ClimateStrike  #ExtinctionRebellion                

You've been fooled by Greta Thunberg:",1
13290,"#ClimateAction #GlobalWarming #FridaysForFuture   #ClimateChange  #Greenwashing  #Renewables    #ClimateStrike  #ExtinctionRebellion   #ClimateCrisis  

You've been fooled by Greta Thunberg:",1
13303,"#Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion #ClimateAction #ClimateCrisis #GlobalWarming #FridaysForFuture  #ClimateChange 

You've been fooled by Greta Thunberg:",1
13313,"Young people not going anywhere. Still raising attention to the scandalous lack of action regarding Climate Change. 
#FridaysForFuture @AlokSharma_RDG",3
13329,"@GretaThunberg It is terrible! The plundering of the Arctic – Corporations Will Never Solve Climate Change! The planet's melting ice cap has become a place of interest for corporations, like ExxonMobil and other oil companies
https://t.co/OfW8B8pKzz
#FridaysForFuture #PeopleNotProfit",2
13332,At least the band at Titanic was playing free for all. Greenwashers are making profits by selling fake sustainability. #greenwashing #titanic #ClimateCrisis #ClimateStrike #ClimateAction #ClimateEmergency #PeopleNotProfit #GetOffGas #Klimastreik #FridaysForFuture https://t.co/ezrpSo2LJH,3
13335,"#FridaysForFuture #ClimateChange  #Renewables   #Greenwashing   #ClimateStrike #ExtinctionRebellion #ClimateCrisis  #ClimateAction #GlobalWarming             

You've been fooled by Greta Thunberg, Read Please:
https://t.co/16v1D8AO1r",1
13353,"#ClimateCrisis #ClimateAction #GlobalWarming   #FridaysForFuture   #ClimateChange  #Renewables #Greenwashing   #ExtinctionRebellion   #ClimateStrike            

You've been fooled by Greta Thunberg:",1
13361,"#GlobalWarming #FridaysForFuture #ClimateChange #Greenwashing #Renewables  #ClimateStrike  #ExtinctionRebellion #ClimateCrisis  #ClimateAction     

You've been fooled by Greta Thunberg:",1
13371,"#FridaysForFuture  #ClimateChange #Renewables #Greenwashing  #ExtinctionRebellion  #ClimateStrike #ClimateCrisis  #ClimateAction #GlobalWarming               

You've been fooled by Greta Thunberg:",1
13395,"@iamReneValle @therealrukshan Of course, Trump is too uneducated to understand that, but the path that #FridaysForFuture proposes is not to make oneself dependent on Russia, but to become independent with renewable energies.

And no one in Europe will freeze to death from it....",1
13398,"Australia is sprinting towards 100% renewable energy, but very few are ready for it, least of all the coal industry and its subsidiary, the Morrison government.
#ClimateCrisis #LNPfail #ActOnClimateVic #FridaysForFuture #Faiths4Climate #ClimateJustice 
https://t.co/HxXvDx7EsI",2
13428,"#FridaysForFuture  #ExtinctionRebellion 
How Naomi Klein, Josh Fox, 
George Monbiot, Ketan Joshi, and many more lie to us

Every day. On #ClimateChange &amp; #GlobalWarming!

It's #Greenwashing &amp; these people keep lying to us about real green technology emissions, #ClimateAction:",1
13429,"@business She is PROPAGANDA entity: p said that #renewableenergy &amp; #Sustainableinnovations #ESG is boosting inflation and should be slowed down!

Absolute morons SUPPORTERS of #FossilFuels industry!

RT #FridaysForFuture NOW",3
13464,"Another idiot is triggered by @GretaThunberg and gets completely owned, while pretending that her advocacy work does not matter, thereby proving the exact opposite.  She definitely gets under the skin of every narcissist out there. #FridaysForFuture",1
13476,"#ClimateCrisis  #ClimateAction   #GlobalWarming #FridaysForFuture     #ClimateChange  #Greenwashing #Renewables   #ClimateStrike   #ExtinctionRebellion         

You've been fooled by Greta Thunberg:",1
13478,#FridaysForFuture tune this week is “Dirty deeds done dirt cheap” by AC/DC. Governments are making a mockery of our attempts at a livable future… https://t.co/OAcXh7X2Qq,2
13479,"#ClimateStrike  #ExtinctionRebellion  #ClimateAction #ClimateCrisis #GlobalWarming   #FridaysForFuture #ClimateChange  #Greenwashing #Renewables 

You've been fooled by Greta Thunberg:",1
